Model Number,Name,Coast Appliances Price,Home Depot Price,Lowes Price,Trail Appliaces Price
BPK556320M                    ,AEG - 71 Litre Steam Wall Oven in Stainless                                                         ,2549.98,0,0,0
CVA 7845                      ,Miele -  Built-In Coffee Maker in Stainless                                                         ,7499,0,0,0
VCIN54GWS                     ,Thermador - 51.75 Inch (Blower Sold Separately) CFM Blower & Insert Vent in Stainless               ,3839,0,0,0
FFID2426TW                    ,Frigidaire - 54 dBA Built In Dishwasher in White                                                    ,524.98,0,0,0
ELFW7337AW                    ,Electrolux - 5.1 cu. Ft  Front Load Washer in White                                                 ,1094.99,0,0,0
FFWC3822QS                    ,Frigidaire - 21.5 Inch 4.4 cu. ft Wine Fridge Refrigerator in Stainless                             ,644.98,644,0,0
FFFU16F2VW                    ,Frigidaire - 15.5 cu. Ft  Upright Freezer in White                                                  ,994.99,994,0,0
WF45T6000AW                   ,Samsung - 5.2 cu. Ft  Front Load Washer in White                                                    ,994.99,945,0,0
NZ36K7880UG                   ,Samsung - 36 inch wide Induction Cooktop in Black Stainless Steel                                   ,3594.98,0,0,0
WT7850HVA                     ,LG - 6 cu. Ft  Top Load Washer in Stainless                                                         ,1195.96,0,0,0
MVWP575GW                     ,Maytag - 4 cu. Ft  Top Load Washer in White                                                         ,1595.98,1595,1595,0
EFMG527UTT                    ,Electrolux - 8 cu. Ft  Gas Dryer in Grey                                                            ,1094.98,0,0,0
KSM150PSFW                    ,KitchenAid - 5 Quarts Tilt-Head Mixer in White                                                      ,599.96,0,0,0
H 6100 BM                     ,Miele - 43 L Speed Oven in Stainless                                                                ,4199,0,0,0
BGC132-BI-L                   ,DCS - 2 Burner Liquid Propane BBQ in Stainless                                                      ,1452.55,0,0,0
DER245BSSC                    ,Danby - 2.9 cu. ft  Electric Range in Stainless                                                     ,799.99,0,0,0
W6124X.W                      ,Asko - 2.8 cu. Ft  Front Load Washer in White                                                       ,4279.98,0,0,0
NIT5660UC                     ,Bosch - 37 inch wide Induction Cooktop in Black                                                     ,2894.99,2994,0,0
ELFW7637BT                    ,Electrolux - 5.2 cu. Ft  Front Load Washer in Titanium                                              ,1294.96,0,0,0
BXT130SSC                     ,Broan - 30 Inch 270 CFM Under Cabinet Range Vent in Stainless                                       ,168.98,0,0,0
ELFE753CAW                    ,Electrolux - 8 cu. Ft  Electric Dryer in White                                                      ,1044.99,0,0,0
NE63T8311SS                   ,Samsung - 6.3 cu. ft  Electric Range in Stainless                                                   ,1794.99,1795,0,0
DWT52800SSIH                  ,Blomberg - 45 dBA Built In Dishwasher in Stainless                                                  ,949.98,0,0,0
T411VD.W                      ,Asko - 5.1 cu. Ft  Electric Dryer in White                                                          ,2419.98,0,0,0
FFFU16F2VV                    ,Frigidaire - 15.5 cu. Ft  Upright Freezer in Stainless                                              ,1094.98,1094,0,0
ELFW7637AT                    ,Electrolux - 5.2 cu. Ft  Front Load Washer in Titanium                                              ,1294.99,1295,0,0
WD200CV                       ,LG - 1.1 cu. Ft  Compact Washer in Stainless                                                        ,845.98,845,0,0
FFCS0722AW                    ,Frigidaire - 7 cu. Ft  Chest Freezer in White                                                       ,349.98,344,0,0
JS48PPDUDE                    ,Jennair - 48.4 Inch 29.5 cu. ft Side by Side Refrigerator in Stainless                              ,14399,0,0,0
BCM8450UC                     ,Bosch -  Built-In Coffee Maker in Stainless                                                         ,4594.99,0,4595,0
ETT430SS                      ,Elica - 30 Inch 400 CFM Under Cabinet Range Vent in Stainless                                       ,959.98,0,0,0
EFMG627UTT                    ,Electrolux - 8 cu. Ft  Gas Dryer in Titanium                                                        ,1194.98,0,0,0
PERFEKT VISOR-24              ,AEG - 23.625 Inch 250 CFM Under Cabinet Range Vent in Stainless                                     ,359.98,0,0,0
SHXM4AY56N                    ,Bosch - 48 dBA Built In Dishwasher in Black                                                         ,844.96,0,0,0
KBBR306ESS                    ,KitchenAid - 35.25 Inch 20.86 cu. ft Bottom Mount Refrigerator in Stainless                         ,10595.98,10595,10595,0
CVA 7440                      ,Miele -  Built-In Coffee Maker in Stainless                                                         ,5399,0,0,0
NITP060UC                     ,Bosch - 31 inch wide Induction Cooktop in Black                                                     ,3494.99,0,0,0
RL1505SBASR                   ,Samsung - 27.5 Inch 15 cu. ft Bottom Mount Refrigerator in Stainless                                ,1294.99,1295,0,0
BSK892330M                    ,AEG - 70 Litre Steam Wall Oven in Stainless                                                         ,3909.98,0,0,0
PBE1-24-L                     ,DCS - 1 Burner Liquid Propane BBQ in Stainless                                                      ,3678.98,0,0,0
SHE3AR75UC                    ,Bosch - 50 dBA Built In Dishwasher in Stainless                                                     ,1194.99,1094,0,0
RF23A9071SR                   ,Samsung - 35.875 Inch 22.9 cu. ft 4-Door Flex  French Door Refrigerator in Stainless                ,3494.99,0,0,0
NNTK81KC                      ,Panasonic - NNTK81KC Stainless Steel Microwave Trim Kit                                             ,429.98,0,0,0
BXB61246                      ,Cyclone - 44.25 Inch 1200 CFM Blower and Insert Vent in Stainless                                   ,2487.98,0,0,0
HMIB36WS                      ,Thermador - 36 Inch 600 CFM Island Range Vent in Stainless                                          ,5109,0,0,0
KSM150PSDR                    ,KitchenAid - 5 Quarts Tilt-Head Mixer in Pink                                                       ,624.98,0,0,0
CFEF3054US                    ,Frigidaire - 5.3 cu. ft Electric Range in Stainless                                                 ,944.99,944,0,0
MHW6630HC                     ,Maytag - 5.5 cu. Ft  Front Load Washer in Grey                                                      ,1295.98,1295,0,0
T208H.W                       ,Asko - 4.1 cu. Ft  Electric Dryer in White                                                          ,2639.98,0,0,0
FPFU19F8RF                    ,Frigidaire - 18.6 cu. Ft  Built In / Integrated Freezer in Stainless Steel                          ,2199.96,0,0,0
BU224SS                       ,Broan - 24 Inch 160 CFM Under Cabinet Range Vent in Stainless                                       ,119.99,0,0,0
HWNSX2SP115CW01               ,Huebsch - 3.19 cu. Ft  Top Load Commercial Washer in White                                          ,1649.98,0,0,0
RB282705                      ,Gaggenau - 22.25 Inch 7.9 cu. ft Built In / Integrated Refrigerator in Panel Ready                  ,4859,0,0,0
MLCR215-IS01B                 ,Marvel - 34.25 Inch Ice Maker in Panel Ready                                                        ,2954.98,0,0,0
KSM150PSER                    ,KitchenAid - 5 Quarts Tilt-Head Mixer in Red                                                        ,624.98,0,0,0
PERFEKT GLASS-36              ,AEG - 35.4375 Inch 500 CFM Wall Mount and Chimney Range Vent in Stainless                           ,1144.98,0,0,0
WW22K6800AW                   ,Samsung - 2.6 cu. Ft Compact Washer in White                                                        ,1044.99,1045,0,0
NITP660SUC                    ,Bosch - 37 inch wide Induction Cooktop in Black                                                     ,3794.99,0,0,0
YWFC8090GX                    ,Whirlpool - 3.2 cu. Ft  Front Load Washer/Dryer Combo in Cashmere                                   ,2395.98,2395,2395,0
EFMC427UIW                    ,Electrolux - 8 cu. Ft  Electric Dryer in White                                                      ,899.96,0,0,0
W4114C.W                      ,Asko - 2.8 cu. Ft  Front Load Washer in White                                                       ,3189.98,0,0,0
NNTK732S                      ,Panasonic - NNTK732S Stainless Steel Microwave Trim Kit                                             ,329.99,0,0,0
PERFEKT PYRAMID-36            ,AEG - 35.3125 Inch 500 CFM Wall Mount and Chimney Range Vent in Stainless                           ,1044.98,0,0,0
CAD1-36E                      ,"DCS - 36"" Cad Grill Cart                                                                            ",2939.98,0,0,0
DWT52600SSIH                  ,Blomberg - 48 dBA Built In Dishwasher in Stainless                                                  ,749.99,0,0,0
CVA 7370                      ,Miele -  Built-In Coffee Maker in Stainless                                                         ,6499,0,0,0
273023C                       ,Broan - Optional Top Cover for Downdraft in Black                                                   ,109.98,0,0,0
KUID508HPS                    ,KitchenAid - 17.875 Inch 18 cu. ft Ice Maker Refrigerator in Stainless                              ,2695.98,2695,2695,0
BXB60946                      ,Cyclone - 44.25 Inch 900 CFM Blower and Insert Vent in Stainless                                    ,2379.98,0,0,0
MLCP215-SG01B                 ,Marvel - 14.875 Inch Ice Maker in Stainless                                                         ,5204.98,0,0,0
